sequence	filename
>NAME=TRNAGluTTC&LOCI=[chr1:149664355-149664427:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA94-GluTTC&GENOME=hg19	file295
>NAME=TRNAIleAAT&LOCI=[chr6:26554350-26554423:strand=+&chr14:102783429-102783502:strand=+&chr6:27205350-27205423:strand=-&chr17:8090911-8090984:strand=+&chr6:27144994-27145067:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA9-IleAAT&GENOME=hg19	file296
>HGNC=31571&HUGO-Symbol=MIR199A1&HUGO-Name=microRNA_199a-1&LOCI=[chr19:10928092-10928182:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029586&GENOME=hg19	file297
>HGNC=34033&HUGO-Symbol=RNU7-1&HUGO-Name=RNA,_U7_small_nuclear_1&LOCI=[chr12:7052968-7053051:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_023317&GENOME=hg19	file193
>HGNC=31521&HUGO-Symbol=MIR135A2&HUGO-Name=microRNA_135a-2&LOCI=[chr12:97957580-97957699:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029678&GENOME=hg19	file192
>HGNC=35253&HUGO-Symbol=MIR1301&HUGO-Name=microRNA_1301&LOCI=[chr2:25551499-25551600:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031570&GENOME=hg19	file191
>HGNC=38917&HUGO-Symbol=MIR3620&HUGO-Name=microRNA_3620&LOCI=[chr1:228284954-228285052:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037415&GENOME=hg19	file190
>HGNC=32138&HUGO-Symbol=MIR503&HUGO-Name=microRNA_503&LOCI=[chrX:133680348-133680438:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030228&GENOME=hg19	file197
>HGNC=35356&HUGO-Symbol=MIR1278&HUGO-Name=microRNA_1278&LOCI=[chr1:193105623-193105723:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031691&GENOME=hg19	file196
>HGNC=32751&HUGO-Symbol=SNORD90&HUGO-Name=small_nucleolar_RNA,_C/D_box_90&LOCI=[chr9:125642482-125642608:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003071&GENOME=hg19	file195
>HGNC=31599&HUGO-Symbol=MIR22&HUGO-Name=microRNA_22&LOCI=[chr17:1617187-1617291:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029494&GENOME=hg19	file194
>HGNC=17365&HUGO-Symbol=SNORD35B&HUGO-Name=small_nucleolar_RNA,_C/D_box_35B&LOCI=[chr19:50000966-50001073:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_001285&GENOME=hg19	file199
>NAME=TRNACysGCA&LOCI=[chr17:36989975-36990046:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA30-CysGCA&GENOME=hg19	file198
>NAME=TRNAGlnTTG&LOCI=[chr6:27763640-27763711:strand=-&chr6:26311424-26311495:strand=-&chr6:26311975-26312046:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA130-GlnTTG&GENOME=hg19	file836
>HGNC=31551&HUGO-Symbol=MIR181B2&HUGO-Name=microRNA_181b-2&LOCI=[chr9:127455979-127456087:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029782&GENOME=hg19	file1
>HGNC=31539&HUGO-Symbol=MIR153-1&HUGO-Name=microRNA_153-1&LOCI=[chr2:220158823-220158932:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029688&GENOME=hg19	file742
>HGNC=31610&HUGO-Symbol=MIR26A1&HUGO-Name=microRNA_26a-1&LOCI=[chr3:38010885-38010981:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029499&GENOME=hg19	file743
>HGNC=10220&HUGO-Symbol=SNORD63&HUGO-Name=small_nucleolar_RNA,_C/D_box_63&LOCI=[chr5:137896722-137896809:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002913&GENOME=hg19	file740
>HGNC=32580&HUGO-Symbol=SCARNA22&HUGO-Name=small_Cajal_body-specific_RNA_22&LOCI=[chr4:1976353-1976497:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003004&GENOME=hg19	file741
>HGNC=32885&HUGO-Symbol=MIR629&HUGO-Name=microRNA_629&LOCI=[chr15:70371701-70371817:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030714&GENOME=hg19	file746
>HGNC=38236&HUGO-Symbol=MIR3198-1&HUGO-Name=microRNA_3198-1&LOCI=[chr22:18246936-18247035:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036168&GENOME=hg19	file747
>HGNC=31761&HUGO-Symbol=MIR148B&HUGO-Name=microRNA_148b&LOCI=[chr12:54730990-54731108:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029894&GENOME=hg19	file744
>HGNC=41861&HUGO-Symbol=MIR4660&HUGO-Name=microRNA_4660&LOCI=[chr8:8905945-8906038:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039804&GENOME=hg19	file745
>HGNC=10211&HUGO-Symbol=RNU5A-1&HUGO-Name=RNA,_U5A_small_nuclear_1&LOCI=[chr15:65588379-65588515:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002756&GENOME=hg19	file748
>HGNC=38953&HUGO-Symbol=MIR3913-2&HUGO-Name=microRNA_3913-2&LOCI=[chr12:69978493-69978612:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037476&GENOME=hg19	file749
>NAME=TRNACysGCA&LOCI=[chr7:149310156-149310227:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA18-CysGCA&GENOME=hg19	file584
>HGNC=35386&HUGO-Symbol=MIR320D1&HUGO-Name=microRNA_320d-1&LOCI=[chr13:41301954-41302021:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031723&GENOME=hg19	file585
>HGNC=32830&HUGO-Symbol=MIR574&HUGO-Name=microRNA_574&LOCI=[chr4:38869643-38869758:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030300&GENOME=hg19	file429
>NAME=TRNAHisGTG&LOCI=[chr1:149155828-149155899:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA106-HisGTG&GENOME=hg19	file428
>NAME=TRNAThrAGT&LOCI=[chr6:27130050-27130123:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA34-ThrAGT&GENOME=hg19	file580
>HGNC=32835&HUGO-Symbol=MIR579&HUGO-Name=microRNA_579&LOCI=[chr5:32394474-32394591:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030305&GENOME=hg19	file581
>HGNC=32832&HUGO-Symbol=MIR576&HUGO-Name=microRNA_576&LOCI=[chr4:110409844-110409961:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030302&GENOME=hg19	file582
>HGNC=41849&HUGO-Symbol=MIR5095&HUGO-Name=microRNA_5095&LOCI=[chr1:53400592-53400699:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039970&GENOME=hg19	file583
>NAME=TRNALysCTT&LOCI=[chr1:55423542-55423614:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA128-LysCTT&GENOME=hg19	file423
>HGNC=31624&HUGO-Symbol=MIR30A&HUGO-Name=microRNA_30a&LOCI=[chr6:72113244-72113334:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029504&GENOME=hg19	file422
>NAME=TRNACysGCA&LOCI=[chr7:149286164-149286235:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA20-CysGCA&GENOME=hg19	file421
>HGNC=10231&HUGO-Symbol=SNORA70&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_70&LOCI=[chrX:153628612-153628766:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000011&GENOME=hg19	file420
>HGNC=31644&HUGO-Symbol=MIR92A2&HUGO-Name=microRNA_92a-2&LOCI=[chrX:133303558-133303652:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029509&GENOME=hg19	file427
>HGNC=31486&HUGO-Symbol=MIRLET7I&HUGO-Name=microRNA_let-7i&LOCI=[chr12:62997456-62997559:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029661&GENOME=hg19	file426
>HGNC=10148&HUGO-Symbol=SNORD26&HUGO-Name=small_nucleolar_RNA,_C/D_box_26&LOCI=[chr11:62622754-62622848:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002564&GENOME=hg19	file425
>NAME=TRNACysGCA&LOCI=[chr7:149295046-149295117:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA11-CysGCA&GENOME=hg19	file424
>HGNC=37314&HUGO-Symbol=MIR2277&HUGO-Name=microRNA_2277&LOCI=[chr5:92956392-92956504:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031754&GENOME=hg19	file1033
>HGNC=41713&HUGO-Symbol=MIR4435-1&HUGO-Name=microRNA_4435-1&LOCI=[chr2:112078580-112078673:strand=-&chr2:87929264-87929363:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039634&GENOME=hg19&MERGED=[HGNC=41837]	file9
>NAME=TRNAPheGAA&LOCI=[chr11:59324970-59325042:strand=-&chr13:95201904-95201976:strand=-&chr6:28949449-28949521:strand=-&chr19:1383361-1383433:strand=-&chr6:28758499-28758571:strand=-&chr12:125412389-125412461:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr13.tRNA1-PheGAA&GENOME=hg19	file8
>NAME=TRNAValCAC&LOCI=[chr6:27696327-27696399:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA133-ValCAC&GENOME=hg19	file1042
>HGNC=38188&HUGO-Symbol=MIR3128&HUGO-Name=microRNA_3128&LOCI=[chr2:178120663-178120748:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036075&GENOME=hg19	file1035
>HGNC=32798&HUGO-Symbol=MIR548A3&HUGO-Name=microRNA_548a-3&LOCI=[chr8:105496587-105496703:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030330&GENOME=hg19	file737
>HGNC=38939&HUGO-Symbol=MIR3665&HUGO-Name=microRNA_3665&LOCI=[chr13:78272137-78272261:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037438&GENOME=hg19	file736
>NAME=TRNAGluTTC&LOCI=[chr1:16861774-16861845:strand=-&chr1:161391883-161391954:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA84-GluTTC&GENOME=hg19	file735
>HGNC=41626&HUGO-Symbol=MIR548AC&HUGO-Name=microRNA_548ac&LOCI=[chr1:117102636-117102743:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039621&GENOME=hg19	file734
>HGNC=31502&HUGO-Symbol=MIR124-1&HUGO-Name=microRNA_124-1&LOCI=[chr8:9760888-9760992:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029668&GENOME=hg19	file733
>NAME=TRNAGluTTC&LOCI=[chr2:204229131-204229201:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA17-GluTTC&GENOME=hg19	file732
>HGNC=35321&HUGO-Symbol=MIR1256&HUGO-Name=microRNA_1256&LOCI=[chr1:21314797-21314935:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031657&GENOME=hg19	file638
>HGNC=31590&HUGO-Symbol=MIR181A1&HUGO-Name=microRNA_181a-1&LOCI=[chr1:198828163-198828292:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029626&GENOME=hg19	file639
>NAME=TRNAPheGAA&LOCI=[chr1:149287359-149287430:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA100-PheGAA&GENOME=hg19	file636
>HGNC=32733&HUGO-Symbol=SNORD72&HUGO-Name=small_nucleolar_RNA,_C/D_box_72&LOCI=[chr5:40832748-40832847:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002583&GENOME=hg19	file637
>HGNC=38255&HUGO-Symbol=MIR548W&HUGO-Name=microRNA_548w&LOCI=[chr16:26036548-26036641:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036146&GENOME=hg19	file634
>HGNC=31559&HUGO-Symbol=MIR188&HUGO-Name=microRNA_188&LOCI=[chrX:49768099-49768204:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029708&GENOME=hg19	file635
>NAME=TRNAGluCTC&LOCI=[chr2:71273488-71273560:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA25-GluCTC&GENOME=hg19	file632
>NAME=TRNAPheGAA&LOCI=[chr6:79668010-79668082:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA88-PheGAA&GENOME=hg19	file633
>HGNC=10100&HUGO-Symbol=SNORD79&HUGO-Name=small_nucleolar_RNA,_C/D_box_79&LOCI=[chr1:173834476-173834580:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003939&GENOME=hg19	file630
>NAME=TRNAPheGAA&LOCI=[chr6:28775610-28775682:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA106-PheGAA&GENOME=hg19	file631
>HGNC=32531&HUGO-Symbol=MIR545&HUGO-Name=microRNA_545&LOCI=[chrX:73506929-73507054:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030258&GENOME=hg19	file969
>NAME=TRNAThrTGT&LOCI=[chr5:180618687-180618758:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA13-ThrTGT&GENOME=hg19	file320
>HGNC=41745&HUGO-Symbol=MIR548AG2&HUGO-Name=microRNA_548ag-2&LOCI=[chr20:59139610-59139693:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039653&GENOME=hg19	file321
>NAME=TRNAThrAGT&LOCI=[chr17:8042770-8042843:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA40-ThrAGT&GENOME=hg19	file322
>HGNC=33139&HUGO-Symbol=MIR766&HUGO-Name=microRNA_766&LOCI=[chrX:118780691-118780821:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030413&GENOME=hg19	file323
>HGNC=10219&HUGO-Symbol=SNORD62A&HUGO-Name=small_nucleolar_RNA,_C/D_box_62A&LOCI=[chr9:134365863-134365968:strand=+&chr9:134361042-134361147:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002914&GENOME=hg19&MERGED=[HGNC=23031]	file324
>HGNC=41551&HUGO-Symbol=MIR4459&HUGO-Name=microRNA_4459&LOCI=[chr5:53371338-53371423:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039664&GENOME=hg19	file325
>HGNC=10151&HUGO-Symbol=SNORD29&HUGO-Name=small_nucleolar_RNA,_C/D_box_29&LOCI=[chr11:62621366-62621450:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002559&GENOME=hg19	file326
>HGNC=38259&HUGO-Symbol=MIR3121&HUGO-Name=microRNA_3121&LOCI=[chr1:180407439-180407535:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036067&GENOME=hg19	file327
>HGNC=10209&HUGO-Symbol=SNORD58B&HUGO-Name=small_nucleolar_RNA,_C/D_box_58B&LOCI=[chr18:47018024-47018109:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002572&GENOME=hg19	file328
>HGNC=33616&HUGO-Symbol=SNORA36C&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_36C_(retrotransposed)&LOCI=[chr2:69747165-69747316:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003705&GENOME=hg19	file329
>HGNC=38986&HUGO-Symbol=MIR3688-1&HUGO-Name=microRNA_3688-1&LOCI=[chr4:160049944-160050056:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037459&GENOME=hg19	file1012
>HGNC=33137&HUGO-Symbol=MIR454&HUGO-Name=microRNA_454&LOCI=[chr17:57215109-57215243:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030411&GENOME=hg19	file505
>NAME=TRNAMetCAT&LOCI=[chr16:71460396-71460468:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA20-MetCAT&GENOME=hg19	file1041
>HGNC=35387&HUGO-Symbol=MIR320C2&HUGO-Name=microRNA_320c-2&LOCI=[chr18:21901640-21901709:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031724&GENOME=hg19	file816
>NAME=TRNAPheGAA&LOCI=[chr6:28731374-28731447:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA112-PheGAA&GENOME=hg19	file809
>HGNC=32853&HUGO-Symbol=MIR597&HUGO-Name=microRNA_597&LOCI=[chr8:9599172-9599288:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030327&GENOME=hg19	file814
>HGNC=31868&HUGO-Symbol=MIR375&HUGO-Name=microRNA_375&LOCI=[chr2:219866357-219866440:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029867&GENOME=hg19	file815
>HGNC=41643&HUGO-Symbol=MIR4654&HUGO-Name=microRNA_4654&LOCI=[chr1:162126887-162126982:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039798&GENOME=hg19	file812
>HGNC=31553&HUGO-Symbol=MIR182&HUGO-Name=microRNA_182&LOCI=[chr7:129410213-129410342:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029614&GENOME=hg19	file813
>HGNC=38947&HUGO-Symbol=MIR3936&HUGO-Name=microRNA_3936&LOCI=[chr5:131701172-131701301:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037500&GENOME=hg19	file810
>HGNC=33570&HUGO-Symbol=SNORD19B&HUGO-Name=small_nucleolar_RNA,_C/D_box_19B&LOCI=[chr3:52724750-52724853:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003687&GENOME=hg19	file808
>NAME=TRNATyrGTA&LOCI=[chr6:26577332-26577420:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA16-TyrGTA&GENOME=hg19	file818
>NAME=TRNAGluCTC&LOCI=[chr2:151219277-151219349:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA12-GluCTC&GENOME=hg19	file819
>NAME=TRNASerGCT&LOCI=[chr11:66115591-66115672:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA8-SerGCT&GENOME=hg19	file959
>HGNC=41540&HUGO-Symbol=MIR4473&HUGO-Name=microRNA_4473&LOCI=[chr9:20411136-20411246:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039684&GENOME=hg19	file958
>NAME=TRNAGlnCTG&LOCI=[chr1:147800937-147801008:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA22-GlnCTG&GENOME=hg19	file957
>HGNC=32723&HUGO-Symbol=SNORD59B&HUGO-Name=small_nucleolar_RNA,_C/D_box_59B&LOCI=[chr12:57037454-57037548:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003046&GENOME=hg19	file956
>HGNC=35249&HUGO-Symbol=MIR1296&HUGO-Name=microRNA_1296&LOCI=[chr10:65132707-65132818:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031566&GENOME=hg19	file955
>HGNC=37064&HUGO-Symbol=MIR1976&HUGO-Name=microRNA_1976&LOCI=[chr1:26881023-26881094:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031740&GENOME=hg19	file954
>NAME=TRNALysCTT&LOCI=[chr16:3230555-3230627:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA30-LysCTT&GENOME=hg19	file761
>HGNC=41716&HUGO-Symbol=MIR4480&HUGO-Name=microRNA_4480&LOCI=[chr10:12620742-12620832:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039700&GENOME=hg19	file952
>HGNC=31520&HUGO-Symbol=MIR135A1&HUGO-Name=microRNA_135a-1&LOCI=[chr3:52328225-52328334:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029677&GENOME=hg19	file951
>HGNC=41550&HUGO-Symbol=MIR378D1&HUGO-Name=microRNA_378d-1&LOCI=[chr4:5924992-5925065:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039608&GENOME=hg19	file950
>NAME=TRNACysGCA&LOCI=[chr7:149112229-149112300:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA21-CysGCA&GENOME=hg19	file553
>NAME=TRNASerTGA&LOCI=[chr6:27473607-27473688:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA148-SerTGA&GENOME=hg19	file552
>HGNC=41594&HUGO-Symbol=MIR4647&HUGO-Name=microRNA_4647&LOCI=[chr6:44221933-44222032:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039790&GENOME=hg19	file498
>HGNC=19380&HUGO-Symbol=RNU12&HUGO-Name=RNA,_U12_small_nuclear&LOCI=[chr22:43011240-43011409:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029422&GENOME=hg19	file499
>HGNC=32559&HUGO-Symbol=SCARNA18&HUGO-Name=small_Cajal_body-specific_RNA_18&LOCI=[chr5:82360013-82360166:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003139&GENOME=hg19	file557
>HGNC=31640&HUGO-Symbol=MIR7-3&HUGO-Name=microRNA_7-3&LOCI=[chr19:4770672-4770801:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029607&GENOME=hg19	file556
>HGNC=32881&HUGO-Symbol=MIR625&HUGO-Name=microRNA_625&LOCI=[chr14:65937810-65937914:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030355&GENOME=hg19	file555
>HGNC=41792&HUGO-Symbol=MIR4482&HUGO-Name=microRNA_4482&LOCI=[chr10:106028084-106028173:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039702&GENOME=hg19	file554
>HGNC=32776&HUGO-Symbol=SNORD111&HUGO-Name=small_nucleolar_RNA,_C/D_box_111&LOCI=[chr16:70571898-70572011:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003079&GENOME=hg19	file492
>HGNC=41696&HUGO-Symbol=MIR4665&HUGO-Name=microRNA_4665&LOCI=[chr9:6007816-6007914:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039811&GENOME=hg19	file493
>NAME=TRNAGluTTC&LOCI=[chr1:147781030-147781101:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA110-GluTTC&GENOME=hg19	file490
>NAME=TRNAValAAC&LOCI=[chr6:28703206-28703277:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA115-ValAAC&GENOME=hg19	file491
>HGNC=31767&HUGO-Symbol=MIR324&HUGO-Name=microRNA_324&LOCI=[chr17:7126606-7126708:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029896&GENOME=hg19	file496
>HGNC=32752&HUGO-Symbol=SNORD91A&HUGO-Name=small_nucleolar_RNA,_C/D_box_91A&LOCI=[chr17:2233563-2233674:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003072&GENOME=hg19	file497
>HGNC=33138&HUGO-Symbol=MIR769&HUGO-Name=microRNA_769&LOCI=[chr19:46522180-46522317:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030412&GENOME=hg19	file494
>HGNC=32738&HUGO-Symbol=SNORD78&HUGO-Name=small_nucleolar_RNA,_C/D_box_78&LOCI=[chr1:173834750-173834834:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003944&GENOME=hg19	file495
>HGNC=32534&HUGO-Symbol=MIR542&HUGO-Name=microRNA_542&LOCI=[chrX:133675361-133675477:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030399&GENOME=hg19	file395
>NAME=TRNAAsnGTT&LOCI=[chr1:143690028-143690101:strand=+&chr1:144488843-144488916:strand=-&chr1:144308614-144308687:strand=-&chr1:149608609-149608682:strand=+&chr1:147877537-147877610:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA10-AsnGTT&GENOME=hg19	file394
>HGNC=31645&HUGO-Symbol=MIR93&HUGO-Name=microRNA_93&LOCI=[chr7:99691381-99691480:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029510&GENOME=hg19	file397
>HGNC=38990&HUGO-Symbol=MIR3667&HUGO-Name=microRNA_3667&LOCI=[chr22:49937031-49937124:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037440&GENOME=hg19	file396
>HGNC=38964&HUGO-Symbol=MIR3613&HUGO-Name=microRNA_3613&LOCI=[chr13:50570541-50570647:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037407&GENOME=hg19	file258
>HGNC=10180&HUGO-Symbol=SNORD42A&HUGO-Name=small_nucleolar_RNA,_C/D_box_42A&LOCI=[chr17:27050438-27050519:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000014&GENOME=hg19	file259
>HGNC=32572&HUGO-Symbol=SCARNA15&HUGO-Name=small_Cajal_body-specific_RNA_15&LOCI=[chr15:83424687-83424833:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003011&GENOME=hg19	file393
>HGNC=41603&HUGO-Symbol=MIR4762&HUGO-Name=microRNA_4762&LOCI=[chr22:46156394-46156488:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039919&GENOME=hg19	file392
>HGNC=41541&HUGO-Symbol=MIR4680&HUGO-Name=microRNA_4680&LOCI=[chr10:112657833-112657926:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039828&GENOME=hg19	file254
>HGNC=10242&HUGO-Symbol=RNY1&HUGO-Name=RNA,_Ro-associated_Y1&LOCI=[chr7:148684219-148684350:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004391&GENOME=hg19	file255
>HGNC=32736&HUGO-Symbol=SNORD76&HUGO-Name=small_nucleolar_RNA,_C/D_box_76&LOCI=[chr1:173835763-173835863:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003942&GENOME=hg19	file256
>HGNC=32593&HUGO-Symbol=SNORA7B&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_7B&LOCI=[chr3:129116043-129116201:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002992&GENOME=hg19	file257
>NAME=TRNASerAGA&LOCI=[chr6:27521192-27521273:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA145-SerAGA&GENOME=hg19	file250
>HGNC=32797&HUGO-Symbol=MIR548A2&HUGO-Name=microRNA_548a-2&LOCI=[chr6:135560288-135560404:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030317&GENOME=hg19	file251
>HGNC=12655&HUGO-Symbol=VTRNA1-2&HUGO-Name=vault_RNA_1-2&LOCI=[chr5:140098501-140098608:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_026704&GENOME=hg19	file252
>NAME=TRNALysTTT&LOCI=[chr11:122430655-122430727:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA11-LysTTT&GENOME=hg19	file253
