sequence	filename
>NAME=TRNAGluTTC&LOCI=[chr1:16861774-16861845:strand=-&chr1:161391883-161391954:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA84-GluTTC&GENOME=hg19	file630
>HGNC=38939&HUGO-Symbol=MIR3665&HUGO-Name=microRNA_3665&LOCI=[chr13:78272137-78272261:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037438&GENOME=hg19	file631
>HGNC=31628&HUGO-Symbol=MIR30D&HUGO-Name=microRNA_30d&LOCI=[chr8:135817109-135817198:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029599&GENOME=hg19	file320
>NAME=TRNAAspGTC&LOCI=[chr6:27551236-27551307:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA144-AspGTC&GENOME=hg19	file321
>NAME=TRNAGlyGCC&LOCI=[chr16:70822597-70822667:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA18-GlyGCC&GENOME=hg19	file322
>HGNC=32678&HUGO-Symbol=SNORD2&HUGO-Name=small_nucleolar_RNA,_C/D_box_2&LOCI=[chr3:186502575-186502664:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002587&GENOME=hg19	file323
>HGNC=35276&HUGO-Symbol=MIR548J&HUGO-Name=microRNA_548j&LOCI=[chr22:26951168-26951299:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031615&GENOME=hg19	file324
>HGNC=32743&HUGO-Symbol=SNORD84&HUGO-Name=small_nucleolar_RNA,_C/D_box_84&LOCI=[chr6:31508868-31508965:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003065&GENOME=hg19	file325
>NAME=TRNALeuTAA&LOCI=[chr2:117781417-117781491:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA9-LeuTAA&GENOME=hg19	file326
>HGNC=34325&HUGO-Symbol=SNAR-E&HUGO-Name=small_ILF3/NF90-associated_RNA_E&LOCI=[chr19:47333842-47333961:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_024258&GENOME=hg19	file327
>HGNC=32572&HUGO-Symbol=SCARNA15&HUGO-Name=small_Cajal_body-specific_RNA_15&LOCI=[chr15:83424687-83424833:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003011&GENOME=hg19	file328
>HGNC=31513&HUGO-Symbol=MIR129-2&HUGO-Name=microRNA_129-2&LOCI=[chr11:43602934-43603043:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029697&GENOME=hg19	file329
>HGNC=38346&HUGO-Symbol=MIR3194&HUGO-Name=microRNA_3194&LOCI=[chr20:50069432-50069524:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036162&GENOME=hg19	file505
>NAME=TRNACysGCA&LOCI=[chr7:149074601-149074672:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA22-CysGCA&GENOME=hg19	file816
>HGNC=31882&HUGO-Symbol=MIR425&HUGO-Name=microRNA_425&LOCI=[chr3:49057571-49057677:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029948&GENOME=hg19	file809
>HGNC=33693&HUGO-Symbol=MIR365-2&HUGO-Name=microRNA_365-2&LOCI=[chr17:29902420-29902550:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029856&GENOME=hg19	file814
>NAME=TRNATyrGTA&LOCI=[chr7:149053745-149053820:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA24-TyrGTA&GENOME=hg19	file815
>NAME=TRNAProAGG&LOCI=[chr14:21081560-21081631:strand=-&chr6:26555498-26555569:strand=+&chr11:75946557-75946628:strand=+&chr16:3239634-3239705:strand=+&chr14:21077495-21077566:strand=-&chr16:3232635-3232706:strand=-&chr7:128423504-128423575:strand=+&chr1:167684725-167684796:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA2-ProAGG&GENOME=hg19	file812
>NAME=TRNAArgCCT&LOCI=[chr1:149343081-149343151:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA96-ArgCCT&GENOME=hg19	file813
>NAME=TRNAArgACG&LOCI=[chr6:27182952-27183024:strand=+&chr6:27181623-27181695:strand=-&chr6:27638344-27638416:strand=-&chr3:45730491-45730563:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA11-ArgACG&GENOME=hg19	file810
>HGNC=41858&HUGO-Symbol=MIR4451&HUGO-Name=microRNA_4451&LOCI=[chr4:86643611-86643696:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039656&GENOME=hg19	file808
>HGNC=33069&HUGO-Symbol=SNORD116-3&HUGO-Name=small_nucleolar_RNA,_C/D_box_116-3&LOCI=[chr15:25318243-25318359:strand=+&chr15:25301996-25302112:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003318&GENOME=hg19&MERGED=[HGNC=33075]	file818
>NAME=TRNASerTGA&LOCI=[chr6:26312824-26312905:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA172-SerTGA&GENOME=hg19	file819
>NAME=TRNAIleTAT&LOCI=[chr6:28505367-28505460:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA63-IleTAT&GENOME=hg19	file761
>NAME=TRNAAsnGTT&LOCI=[chr17:36908034-36908107:strand=-&chr10:22518438-22518511:strand=-&chr13:31248101-31248174:strand=-&chr1:161397867-161397940:strand=-&chr1:148248115-148248188:strand=+&chr19:1383562-1383635:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA1-AsnGTT&GENOME=hg19	file553
>HGNC=35366&HUGO-Symbol=MIR1255B1&HUGO-Name=microRNA_1255b-1&LOCI=[chr4:36427978-36428060:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031701&GENOME=hg19	file552
>HGNC=38317&HUGO-Symbol=MIR3182&HUGO-Name=microRNA_3182&LOCI=[chr16:83541941-83542023:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036147&GENOME=hg19	file498
>HGNC=32832&HUGO-Symbol=MIR576&HUGO-Name=microRNA_576&LOCI=[chr4:110409844-110409961:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030302&GENOME=hg19	file499
>HGNC=33684&HUGO-Symbol=MIR941-1&HUGO-Name=microRNA_941-1&LOCI=[chr20:62550768-62550904:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030637&GENOME=hg19	file557
>NAME=TRNALeuTAA&LOCI=[chr6:27198334-27198416:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA155-LeuTAA&GENOME=hg19	file556
>HGNC=32908&HUGO-Symbol=MIR652&HUGO-Name=microRNA_652&LOCI=[chrX:109298547-109298664:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030381&GENOME=hg19	file555
>NAME=TRNAAlaAGC&LOCI=[chr6:28678366-28678437:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA67-AlaAGC&GENOME=hg19	file554
>NAME=TRNAAsnGTT&LOCI=[chr1:161510031-161510104:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA47-AsnGTT&GENOME=hg19	file492
>NAME=TRNAPheGAA&LOCI=[chr6:28732164-28732236:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA72-PheGAA&GENOME=hg19	file493
>NAME=TRNACysGCA&LOCI=[chr14:73429679-73429750:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA8-CysGCA&GENOME=hg19	file490
>NAME=TRNAGlyTCC&LOCI=[chr17:8124866-8124937:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA10-GlyTCC&GENOME=hg19	file491
>HGNC=31546&HUGO-Symbol=MIR16-2&HUGO-Name=microRNA_16-2&LOCI=[chr3:160122523-160122623:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029525&GENOME=hg19	file496
>NAME=TRNAThrAGT&LOCI=[chr6:27130050-27130123:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA34-ThrAGT&GENOME=hg19	file497
>HGNC=32636&HUGO-Symbol=SNORA43&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_43&LOCI=[chr9:139620546-139620701:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002975&GENOME=hg19	file494
>HGNC=33191&HUGO-Symbol=SNORD3C&HUGO-Name=small_nucleolar_RNA,_C/D_box_3C&LOCI=[chr17:19093332-19093568:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_006881&GENOME=hg19	file495
>NAME=TRNASerTGA&LOCI=[chr6:27513468-27513549:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA51-SerTGA&GENOME=hg19	file395
>HGNC=38262&HUGO-Symbol=MIR3124&HUGO-Name=microRNA_3124&LOCI=[chr1:249120566-249120652:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036070&GENOME=hg19	file394
>NAME=TRNASerCGA&LOCI=[chr17:8042199-8042280:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA41-SerCGA&GENOME=hg19	file397
>HGNC=32639&HUGO-Symbol=SNORA46&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_46&LOCI=[chr16:58582393-58582547:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002978&GENOME=hg19	file396
>HGNC=41891&HUGO-Symbol=MIR4425&HUGO-Name=microRNA_4425&LOCI=[chr1:25349984-25350087:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039623&GENOME=hg19	file258
>NAME=TRNATyrGTA&LOCI=[chr6:26577332-26577420:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA16-TyrGTA&GENOME=hg19	file259
>NAME=TRNALysCTT&LOCI=[chr19:36066750-36066822:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA5-LysCTT&GENOME=hg19	file393
>HGNC=41604&HUGO-Symbol=MIR4448&HUGO-Name=microRNA_4448&LOCI=[chr3:183604578-183604683:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039650&GENOME=hg19	file392
>HGNC=32794&HUGO-Symbol=MIR449B&HUGO-Name=microRNA_449b&LOCI=[chr5:54466464-54466580:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030387&GENOME=hg19	file254
>HGNC=32564&HUGO-Symbol=SCARNA8&HUGO-Name=small_Cajal_body-specific_RNA_8&LOCI=[chr9:19063644-19063794:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003009&GENOME=hg19	file255
>NAME=TRNAAsnGTT&LOCI=[chr1:143663558-143663631:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA125-AsnGTT&GENOME=hg19	file256
>HGNC=38331&HUGO-Symbol=MIR3144&HUGO-Name=microRNA_3144&LOCI=[chr6:120336315-120336413:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036098&GENOME=hg19	file257
>HGNC=33663&HUGO-Symbol=MIR873&HUGO-Name=microRNA_873&LOCI=[chr9:28888867-28888963:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030618&GENOME=hg19	file250
>HGNC=33934&HUGO-Symbol=MIR513C&HUGO-Name=microRNA_513c&LOCI=[chrX:146271212-146271315:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031709&GENOME=hg19	file251
>HGNC=38983&HUGO-Symbol=MIR3662&HUGO-Name=microRNA_3662&LOCI=[chr6:135300466-135300580:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037435&GENOME=hg19	file252
>NAME=TRNAMetCAT&LOCI=[chr6:26766444-26766516:strand=+&chr6:26758550-26758622:strand=-&chr6:26735574-26735646:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA27-MetCAT&GENOME=hg19	file253
>HGNC=31514&HUGO-Symbol=MIR130A&HUGO-Name=microRNA_130a&LOCI=[chr11:57408661-57408769:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029673&GENOME=hg19	file802
>HGNC=32143&HUGO-Symbol=MIR506&HUGO-Name=microRNA_506&LOCI=[chrX:146312228-146312371:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030233&GENOME=hg19	file805
>NAME=TRNAIleAAT&LOCI=[chr6:27242990-27243063:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA153-IleAAT&GENOME=hg19	file811
>NAME=TRNAValTAC&LOCI=[chr6:27258405-27258477:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA40-ValTAC&GENOME=hg19	file804
>HGNC=30356&HUGO-Symbol=SNORD38B&HUGO-Name=small_nucleolar_RNA,_C/D_box_38B&LOCI=[chr1:45244052-45244140:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_001457&GENOME=hg19	file807
>HGNC=35371&HUGO-Symbol=MIR1306&HUGO-Name=microRNA_1306&LOCI=[chr22:20073571-20073675:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031706&GENOME=hg19	file879
>HGNC=33134&HUGO-Symbol=MIR671&HUGO-Name=microRNA_671&LOCI=[chr7:150935497-150935634:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030407&GENOME=hg19	file806
>HGNC=31507&HUGO-Symbol=MIR125B2&HUGO-Name=microRNA_125b-2&LOCI=[chr21:17962547-17962655:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029694&GENOME=hg19	file786
>HGNC=31516&HUGO-Symbol=MIR132&HUGO-Name=microRNA_132&LOCI=[chr17:1953192-1953312:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029674&GENOME=hg19	file787
>NAME=TRNAGluCTC&LOCI=[chrX:51306112-51306183:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chrX.tRNA3-GluCTC&GENOME=hg19	file784
>NAME=TRNALeuTAA&LOCI=[chr6:144537684-144537766:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA83-LeuTAA&GENOME=hg19	file785
>NAME=TRNAThrTGT&LOCI=[chr14:21099319-21099391:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA20-ThrTGT&GENOME=hg19	file782
>NAME=TRNAThrAGT&LOCI=[chr6:28693795-28693868:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA69-ThrAGT&GENOME=hg19	file783
>NAME=TRNAProCGG&LOCI=[chr1:167683962-167684033:strand=+&chr17:8126151-8126222:strand=-&chr16:3222049-3222120:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA6-ProCGG&GENOME=hg19	file780
>NAME=TRNALysTTT&LOCI=[chr6:28715521-28715593:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA71-LysTTT&GENOME=hg19	file598
>HGNC=10101&HUGO-Symbol=SNORD81&HUGO-Name=small_nucleolar_RNA,_C/D_box_81&LOCI=[chr1:173833274-173833370:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003938&GENOME=hg19	file788
>HGNC=32629&HUGO-Symbol=SNORA36B&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_36B&LOCI=[chr1:220373870-220374028:strand-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002994&GENOME=hg19&MERGED=[HGNC=35370]	file789
>NAME=TRNALeuAAG&LOCI=[chr6:28446400-28446481:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA126-LeuAAG&GENOME=hg19	file171
>HGNC=31580&HUGO-Symbol=MIR200C&HUGO-Name=microRNA_200c&LOCI=[chr12:7072852-7072939:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029779&GENOME=hg19	file170
>NAME=TRNALeuTAA&LOCI=[chr20:55933428-55933502:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr20.tRNA4-LeuTAA&GENOME=hg19	file173
>HGNC=32713&HUGO-Symbol=SNORD17&HUGO-Name=small_nucleolar_RNA,_C/D_box_17&LOCI=[chr20:17943343-17943599:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003045&GENOME=hg19	file172
>HGNC=10096&HUGO-Symbol=SNORD80&HUGO-Name=small_nucleolar_RNA,_C/D_box_80&LOCI=[chr1:173833957-173834054:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003940&GENOME=hg19	file175
>HGNC=10205&HUGO-Symbol=SNORD55&HUGO-Name=small_nucleolar_RNA,_C/D_box_55&LOCI=[chr1:45241526-45241625:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000015&GENOME=hg19	file174
>HGNC=32597&HUGO-Symbol=SNORA9&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_9&LOCI=[chr7:45024967-45025119:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002952&GENOME=hg19	file177
>HGNC=35330&HUGO-Symbol=MIR548N&HUGO-Name=microRNA_548n&LOCI=[chr7:34980362-34980456:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031666&GENOME=hg19	file176
>HGNC=33660&HUGO-Symbol=MIR877&HUGO-Name=microRNA_877&LOCI=[chr6:30552099-30552204:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030615&GENOME=hg19	file179
>HGNC=32591&HUGO-Symbol=SNORA6&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_6&LOCI=[chr3:39449872-39450040:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002325&GENOME=hg19	file178
>NAME=TRNAIleAAT&LOCI=[chr6:27251864-27251937:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA39-IleAAT&GENOME=hg19	file515
>HGNC=31477&HUGO-Symbol=MIRLET7A2&HUGO-Name=microRNA_let-7a-2&LOCI=[chr11:122017220-122017311:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029477&GENOME=hg19	file523
>HGNC=31545&HUGO-Symbol=MIR16-1&HUGO-Name=microRNA_16-1&LOCI=[chr13:50623099-50623207:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029486&GENOME=hg19	file514
>NAME=TRNAAlaAGC&LOCI=[chr8:67026424-67026496:strand=+&chr2:27274082-27274154:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA3-AlaAGC&GENOME=hg19	file513
>NAME=TRNAGlnTTG&LOCI=[chr6:145503859-145503930:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA84-GlnTTG&GENOME=hg19	file512
>NAME=TRNAProAGG&LOCI=[chr16:3241989-3242060:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA11-ProAGG&GENOME=hg19	file511
>HGNC=10116&HUGO-Symbol=SNORA73B&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_73B&LOCI=[chr1:28835060-28835284:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004406&GENOME=hg19&MERGED=[HGNC=10102]	file510
>NAME=TRNAValCAC&LOCI=[chr1:17006501-17006573:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA130-ValCAC&GENOME=hg19	file522
>NAME=TRNASerCGA&LOCI=[chr6:27177628-27177709:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA35-SerCGA&GENOME=hg19	file672
>HGNC=31634&HUGO-Symbol=MIR33A&HUGO-Name=microRNA_33a&LOCI=[chr22:42296938-42297026:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029507&GENOME=hg19	file673
>HGNC=31576&HUGO-Symbol=MIR19B2&HUGO-Name=microRNA_19b-2&LOCI=[chrX:133303691-133303806:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029491&GENOME=hg19	file670
>HGNC=35301&HUGO-Symbol=MIR1303&HUGO-Name=microRNA_1303&LOCI=[chr5:154065326-154065431:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031638&GENOME=hg19	file671
>HGNC=32144&HUGO-Symbol=MIR507&HUGO-Name=microRNA_507&LOCI=[chrX:146312492-146312605:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030234&GENOME=hg19	file676
>NAME=TRNAProTGG&LOCI=[chr11:75946869-75946940:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA12-ProTGG&GENOME=hg19	file528
>NAME=TRNAMetCAT&LOCI=[chr6:27745664-27745735:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA61-MetCAT&GENOME=hg19	file674
>HGNC=38327&HUGO-Symbol=MIR3145&HUGO-Name=microRNA_3145&LOCI=[chr6:138756340-138756441:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036099&GENOME=hg19	file675
>NAME=TRNAGlyTCC&LOCI=[chr18:55346177-55346248:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr18.tRNA3-GlyTCC&GENOME=hg19	file678
>HGNC=38227&HUGO-Symbol=MIR3200&HUGO-Name=microRNA_3200&LOCI=[chr22:31127534-31127638:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036171&GENOME=hg19	file529
>HGNC=32881&HUGO-Symbol=MIR625&HUGO-Name=microRNA_625&LOCI=[chr14:65937810-65937914:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030355&GENOME=hg19	file474
>HGNC=31640&HUGO-Symbol=MIR7-3&HUGO-Name=microRNA_7-3&LOCI=[chr19:4770672-4770801:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029607&GENOME=hg19	file475
>HGNC=41556&HUGO-Symbol=MIR4469&HUGO-Name=microRNA_4469&LOCI=[chr8:42751330-42751428:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039679&GENOME=hg19	file476
>HGNC=32140&HUGO-Symbol=MIR505&HUGO-Name=microRNA_505&LOCI=[chrX:139006297-139006400:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030230&GENOME=hg19	file477
>NAME=TRNALysTTT&LOCI=[chr14:74055529-74055601:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA12-LysTTT&GENOME=hg19	file470
>HGNC=31533&HUGO-Symbol=MIR146A&HUGO-Name=microRNA_146a&LOCI=[chr5:159912349-159912467:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029701&GENOME=hg19	file471
>HGNC=33072&HUGO-Symbol=SNORD116-6&HUGO-Name=small_nucleolar_RNA,_C/D_box_116-6&LOCI=[chr15:25310162-25310279:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003321&GENOME=hg19	file472
>NAME=TRNASerTGA&LOCI=[chr10:69524261-69524342:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr10.tRNA2-SerTGA&GENOME=hg19	file473
>NAME=TRNALeuCAA&LOCI=[chr11:9296790-9296863:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA1-LeuCAA&GENOME=hg19	file773
>HGNC=10144&HUGO-Symbol=SNORD21&HUGO-Name=small_nucleolar_RNA,_C/D_box_21&LOCI=[chr1:93302836-93302950:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000006&GENOME=hg19	file772
>NAME=TRNACysGCA&LOCI=[chr7:149072850-149072921:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA23-CysGCA&GENOME=hg19	file771
>HGNC=31589&HUGO-Symbol=MIR212&HUGO-Name=microRNA_212&LOCI=[chr17:1953555-1953684:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029625&GENOME=hg19	file770
>NAME=TRNASupTTA&LOCI=[chr17:58863593-58863663:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA17-SupTTA&GENOME=hg19	file478
>NAME=TRNAAlaTGC&LOCI=[chr6:28785012-28785083:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA104-AlaTGC&GENOME=hg19	file479
>HGNC=32760&HUGO-Symbol=SNORD97&HUGO-Name=small_nucleolar_RNA,_C/D_box_97&LOCI=[chr11:10823004-10823165:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004403&GENOME=hg19	file775
>HGNC=38314&HUGO-Symbol=MIR4326&HUGO-Name=microRNA_4326&LOCI=[chr20:61918150-61918228:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036220&GENOME=hg19	file774
>HGNC=10218&HUGO-Symbol=SNORD61&HUGO-Name=small_nucleolar_RNA,_C/D_box_61&LOCI=[chrX:135961348-135961440:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002735&GENOME=hg19	file579
>HGNC=10182&HUGO-Symbol=SNORD43&HUGO-Name=small_nucleolar_RNA,_C/D_box_43&LOCI=[chr22:39715047-39715128:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002439&GENOME=hg19	file578
>HGNC=41701&HUGO-Symbol=MIR4512&HUGO-Name=microRNA_4512&LOCI=[chr15:66789286-66789382:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039737&GENOME=hg19	file607
>NAME=TRNALeuAAG&LOCI=[chr5:180524474-180524555:strand=-&chr5:180528840-180528921:strand=+&chr5:180601044-180601125:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA3-LeuAAG&GENOME=hg19	file606
>HGNC=31550&HUGO-Symbol=MIR181B1&HUGO-Name=microRNA_181b-1&LOCI=[chr1:198827992-198828121:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029612&GENOME=hg19	file605
>HGNC=31632&HUGO-Symbol=MIR320A&HUGO-Name=microRNA_320a&LOCI=[chr8:22102465-22102566:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029714&GENOME=hg19	file604
>NAME=TRNALysTTT&LOCI=[chr2:224186315-224186387:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA16-LysTTT&GENOME=hg19	file603
>NAME=TRNAValCAC&LOCI=[chr6:27118022-27118094:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA32-ValCAC&GENOME=hg19	file602
>HGNC=32714&HUGO-Symbol=SNORD18A&HUGO-Name=small_nucleolar_RNA,_C/D_box_18A&LOCI=[chr15:66795573-66795662:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002441&GENOME=hg19	file601
>HGNC=41813&HUGO-Symbol=MIR4521&HUGO-Name=microRNA_4521&LOCI=[chr17:8090253-8090332:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039746&GENOME=hg19	file600
>HGNC=38907&HUGO-Symbol=MIR374C&HUGO-Name=microRNA_374c&LOCI=[chrX:73438374-73438463:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037511&GENOME=hg19	file852
>HGNC=32145&HUGO-Symbol=MIR508&HUGO-Name=microRNA_508&LOCI=[chrX:146318421-146318555:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030235&GENOME=hg19	file853
>NAME=TRNAAspGTC&LOCI=[chr9:77517990-77518061:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr9.tRNA6-AspGTC&GENOME=hg19	file850
