sequence	filename
>NAME=TRNAGlyCCC&LOCI=[chr1:149680210-149680280:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA91-GlyCCC&GENOME=hg19	file211
>HGNC=31788&HUGO-Symbol=MIR374A&HUGO-Name=microRNA_374a&LOCI=[chrX:73507111-73507202:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030785&GENOME=hg19	file212
>NAME=TRNAGlyCCC&LOCI=[chr1:17053780-17053850:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA2-GlyCCC&GENOME=hg19	file213
>HGNC=31483&HUGO-Symbol=MIRLET7F1&HUGO-Name=microRNA_let-7f-1&LOCI=[chr9:96938619-96938725:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029483&GENOME=hg19	file214
>HGNC=23134&HUGO-Symbol=RN7SL2&HUGO-Name=RNA,_7SL,_cytoplasmic_2&LOCI=[chr14:50329259-50329577:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_027260&GENOME=hg19	file215
>HGNC=35247&HUGO-Symbol=MIR320B1&HUGO-Name=microRNA_320b-1&LOCI=[chr1:117214361-117214459:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031564&GENOME=hg19	file216
>NAME=TRNACysACA&LOCI=[chr5:151988596-151988771:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA1-CysACA&GENOME=hg19	file217
>NAME=TRNAGlyTCC&LOCI=[chr1:161432166-161432237:strand=-&chr1:161417375-161417446:strand=-&chr1:161424756-161424827:strand=-&chr1:145397864-145397935:strand=-&chr1:161500903-161500974:strand=+&chr1:161439547-161439618:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA45-GlyTCC&GENOME=hg19	file218
>NAME=TRNAAlaCGC&LOCI=[chr2:157257281-157257352:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA13-AlaCGC&GENOME=hg19	file219
>NAME=TRNAGlyGCC&LOCI=[chr21:18827107-18827177:strand=-&chr1:161420467-161420537:strand=+&chr1:161413094-161413164:strand=+&chr1:161427898-161427968:strand=+&chr1:161435258-161435328:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr21.tRNA2-GlyGCC&GENOME=hg19	file359
>HGNC=32084&HUGO-Symbol=MIR494&HUGO-Name=microRNA_494&LOCI=[chr14:101495961-101496061:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030174&GENOME=hg19	file358
>HGNC=33558&HUGO-Symbol=SNORD119&HUGO-Name=small_nucleolar_RNA,_C/D_box_119&LOCI=[chr20:2443595-2443696:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003684&GENOME=hg19	file573
>NAME=TRNAProAGG&LOCI=[chr16:3241989-3242060:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA11-ProAGG&GENOME=hg19	file351
>NAME=TRNAPheGAA&LOCI=[chr6:28791093-28791166:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA103-PheGAA&GENOME=hg19	file350
>NAME=TRNAAlaAGC&LOCI=[chr8:67026424-67026496:strand=+&chr2:27274082-27274154:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA3-AlaAGC&GENOME=hg19	file353
>NAME=TRNASerCGA&LOCI=[chr6:27177628-27177709:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA35-SerCGA&GENOME=hg19	file352
>NAME=TRNATyrGTA&LOCI=[chr8:67026223-67026311:strand=+&chr14:21121258-21121351:strand=-&chr8:67025602-67025694:strand=+&chr14:21131351-21131444:strand=-&chr14:21151432-21151520:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr8.tRNA5-TyrGTA&GENOME=hg19	file355
>HGNC=31545&HUGO-Symbol=MIR16-1&HUGO-Name=microRNA_16-1&LOCI=[chr13:50623099-50623207:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029486&GENOME=hg19	file354
>NAME=TRNAArgCCG&LOCI=[chr17:66016013-66016085:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA23-ArgCCG&GENOME=hg19	file357
>NAME=TRNALeuAAG&LOCI=[chr14:21078291-21078372:strand=+&chr5:180614701-180614782:strand=+&chr6:28911399-28911480:strand=-&chr16:22308461-22308542:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA1-LeuAAG&GENOME=hg19	file356
>NAME=TRNAGlnCTG&LOCI=[chr1:145963304-145963375:strand=+&chr1:147505038-147505109:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA15-GlnCTG&GENOME=hg19	file59
>HGNC=31621&HUGO-Symbol=MIR29C&HUGO-Name=microRNA_29c&LOCI=[chr1:207975187-207975294:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029832&GENOME=hg19	file58
>NAME=TRNAArgTCG&LOCI=[chr9:112960803-112960875:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr9.tRNA2-ArgTCG&GENOME=hg19	file57
>NAME=TRNATrpCCA&LOCI=[chr17:8124187-8124258:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA39-TrpCCA&GENOME=hg19	file56
>NAME=TRNACysGCA&LOCI=[chr3:17741392-17741464:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA12-CysGCA&GENOME=hg19	file55
>HGNC=10038&HUGO-Symbol=RN7SL1&HUGO-Name=RNA,_7SL,_cytoplasmic_1&LOCI=[chr14:50053288-50053606:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002715&GENOME=hg19	file54
>NAME=TRNATyrGTA&LOCI=[chr6:26575798-26575887:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA15-TyrGTA&GENOME=hg19	file53
>NAME=TRNALysCTT&LOCI=[chr1:145395522-145395594:strand=-&chr6:26556774-26556846:strand=+&chr5:180648979-180649051:strand=-&chr5:180634755-180634827:strand=+&chr16:3225692-3225764:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA7-LysCTT&GENOME=hg19	file52
>HGNC=30353&HUGO-Symbol=SNORD14D&HUGO-Name=small_nucleolar_RNA,_C/D_box_14D&LOCI=[chr11:122929607-122929713:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_001454&GENOME=hg19	file51
>NAME=TRNAThrTGT&LOCI=[chr14:21149849-21149921:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA4-ThrTGT&GENOME=hg19	file50
>HGNC=33685&HUGO-Symbol=MIR941-2&HUGO-Name=microRNA_941-2&LOCI=[chr20:62551187-62551323:strand=+&chr20:62551075-62551211:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030638&GENOME=hg19&MERGED=[HGNC=33687]	file135
>HGNC=32146&HUGO-Symbol=MIR509-1&HUGO-Name=microRNA_509-1&LOCI=[chrX:146342040-146342153:strand=-&chrX:146340268-146340378:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030236&GENOME=hg19&MERGED=[HGNC=33641]	file134
>HGNC=31645&HUGO-Symbol=MIR93&HUGO-Name=microRNA_93&LOCI=[chr7:99691381-99691480:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029510&GENOME=hg19	file137
>HGNC=31513&HUGO-Symbol=MIR129-2&HUGO-Name=microRNA_129-2&LOCI=[chr11:43602934-43603043:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029697&GENOME=hg19	file136
>NAME=TRNALeuCAA&LOCI=[chr1:161581736-161581819:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA66-LeuCAA&GENOME=hg19	file131
>HGNC=31491&HUGO-Symbol=MIR103A2&HUGO-Name=microRNA_103a-2&LOCI=[chr20:3898131-3898228:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029519&GENOME=hg19	file130
>NAME=TRNAAlaAGC&LOCI=[chr6:58142589-58142661:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA94-AlaAGC&GENOME=hg19	file133
>NAME=TRNASerAGA&LOCI=[chr6:27509554-27509635:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA147-SerAGA&GENOME=hg19	file132
>HGNC=32533&HUGO-Symbol=MIR487B&HUGO-Name=microRNA_487b&LOCI=[chr14:101512782-101512885:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030267&GENOME=hg19	file139
>NAME=TRNATyrGTA&LOCI=[chr2:27273650-27273738:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA2-TyrGTA&GENOME=hg19	file138
>HGNC=35257&HUGO-Symbol=MIR1185-1&HUGO-Name=microRNA_1185-1&LOCI=[chr14:101509304-101509409:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031575&GENOME=hg19	file508
>HGNC=32148&HUGO-Symbol=MIR514-1&HUGO-Name=microRNA_514-1&LOCI=[chrX:146360755-146360872:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030238&GENOME=hg19	file509
>NAME=TRNASerGCT&LOCI=[chr6:27065085-27065166:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA31-SerGCT&GENOME=hg19	file504
>HGNC=31546&HUGO-Symbol=MIR16-2&HUGO-Name=microRNA_16-2&LOCI=[chr3:160122523-160122623:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029525&GENOME=hg19	file342
>NAME=TRNAGluTTC&LOCI=[chr1:149278785-149278857:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA102-GluTTC&GENOME=hg19	file506
>HGNC=31629&HUGO-Symbol=MIR30E&HUGO-Name=microRNA_30e&LOCI=[chr1:41220017-41220128:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029846&GENOME=hg19	file507
>NAME=TRNATrpCCA&LOCI=[chr7:99067307-99067378:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA1-TrpCCA&GENOME=hg19	file500
>HGNC=35320&HUGO-Symbol=MIR1255A&HUGO-Name=microRNA_1255a&LOCI=[chr4:102251449-102251581:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031656&GENOME=hg19	file501
>NAME=TRNAArgTCG&LOCI=[chr6:28510891-28510963:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA124-ArgTCG&GENOME=hg19	file502
>NAME=TRNAThrAGT&LOCI=[chr6:27130050-27130123:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA34-ThrAGT&GENOME=hg19	file343
>NAME=TRNAAlaTGC&LOCI=[chr6:28611222-28611293:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA66-AlaTGC&GENOME=hg19	file180
>HGNC=31527&HUGO-Symbol=MIR140&HUGO-Name=microRNA_140&LOCI=[chr16:69966974-69967093:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029681&GENOME=hg19	file181
>HGNC=32750&HUGO-Symbol=SNORD89&HUGO-Name=small_nucleolar_RNA,_C/D_box_89&LOCI=[chr2:101889388-101889521:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003070&GENOME=hg19	file182
>HGNC=35256&HUGO-Symbol=MIR320B2&HUGO-Name=microRNA_320b-2&LOCI=[chr1:224444696-224444853:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031574&GENOME=hg19	file183
>NAME=TRNAThrAGT&LOCI=[chr17:8042770-8042843:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA40-ThrAGT&GENOME=hg19	file184
>HGNC=33139&HUGO-Symbol=MIR766&HUGO-Name=microRNA_766&LOCI=[chrX:118780691-118780821:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030413&GENOME=hg19	file185
>NAME=TRNALeuTAA&LOCI=[chr6:69914378-69914460:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA81-LeuTAA&GENOME=hg19	file186
>HGNC=10219&HUGO-Symbol=SNORD62A&HUGO-Name=small_nucleolar_RNA,_C/D_box_62A&LOCI=[chr9:134365863-134365968:strand=+&chr9:134361042-134361147:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002914&GENOME=hg19&MERGED=[HGNC=23031]	file187
>HGNC=31625&HUGO-Symbol=MIR30B&HUGO-Name=microRNA_30b&LOCI=[chr8:135812753-135812860:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029666&GENOME=hg19	file188
>NAME=TRNAThrTGT&LOCI=[chr14:21081949-21082021:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA21-ThrTGT&GENOME=hg19	file189
>HGNC=31484&HUGO-Symbol=MIRLET7F2&HUGO-Name=microRNA_let-7f-2&LOCI=[chrX:53584143-53584245:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029484&GENOME=hg19	file348
>NAME=TRNAProCGG&LOCI=[chr6:27059521-27059592:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA30-ProCGG&GENOME=hg19	file349
>NAME=TRNATyrGTA&LOCI=[chr14:21125623-21125716:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA18-TyrGTA&GENOME=hg19	file438
>HGNC=10220&HUGO-Symbol=SNORD63&HUGO-Name=small_nucleolar_RNA,_C/D_box_63&LOCI=[chr5:137896722-137896809:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002913&GENOME=hg19	file439
>HGNC=35252&HUGO-Symbol=MIR1271&HUGO-Name=microRNA_1271&LOCI=[chr5:175794939-175795044:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031569&GENOME=hg19	file430
>HGNC=41708&HUGO-Symbol=MIR4510&HUGO-Name=microRNA_4510&LOCI=[chr15:36219047-36219134:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039735&GENOME=hg19	file431
>HGNC=10166&HUGO-Symbol=SNORD37&HUGO-Name=small_nucleolar_RNA,_C/D_box_37&LOCI=[chr19:3982495-3982580:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002602&GENOME=hg19	file432
>HGNC=32952&HUGO-Symbol=SNORD118&HUGO-Name=small_nucleolar_RNA,_C/D_box_118&LOCI=[chr17:8076761-8076916:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_033294&GENOME=hg19	file433
>HGNC=32916&HUGO-Symbol=MIR660&HUGO-Name=microRNA_660&LOCI=[chrX:49777839-49777955:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030397&GENOME=hg19	file434
>NAME=TRNAArgCCT&LOCI=[chr16:3202901-3202973:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA2-ArgCCT&GENOME=hg19	file435
>NAME=TRNAGluTTC&LOCI=[chr1:16861774-16861845:strand=-&chr1:161391883-161391954:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA84-GluTTC&GENOME=hg19	file436
>NAME=TRNALysTTT&LOCI=[chr16:73512216-73512288:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA23-LysTTT&GENOME=hg19	file437
>NAME=TRNAGlnCTG&LOCI=[chr1:149079364-149079435:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA27-GlnCTG&GENOME=hg19	file88
>HGNC=31606&HUGO-Symbol=MIR23B&HUGO-Name=microRNA_23b&LOCI=[chr9:97847480-97847596:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029664&GENOME=hg19	file89
>HGNC=31622&HUGO-Symbol=MIR301A&HUGO-Name=microRNA_301a&LOCI=[chr17:57228487-57228592:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029842&GENOME=hg19	file84
>HGNC=31544&HUGO-Symbol=MIR15B&HUGO-Name=microRNA_15b&LOCI=[chr3:160122366-160122483:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029663&GENOME=hg19	file85
>NAME=TRNALysTTT&LOCI=[chr6:28660987-28661060:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA118-LysTTT&GENOME=hg19	file86
>HGNC=31604&HUGO-Symbol=MIR224&HUGO-Name=microRNA_224&LOCI=[chrX:151127040-151127140:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029638&GENOME=hg19	file87
>HGNC=33668&HUGO-Symbol=MIR216B&HUGO-Name=microRNA_216b&LOCI=[chr2:56227839-56227940:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030623&GENOME=hg19	file80
>NAME=TRNAAlaAGC&LOCI=[chr1:150017382-150017452:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA87-AlaAGC&GENOME=hg19	file81
>NAME=TRNALeuAAG&LOCI=[chr6:28956779-28956860:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA78-LeuAAG&GENOME=hg19	file82
>NAME=TRNAAlaTGC&LOCI=[chr6:28726141-28726212:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA113-AlaTGC&GENOME=hg19	file83
>HGNC=32845&HUGO-Symbol=MIR589&HUGO-Name=microRNA_589&LOCI=[chr7:5535440-5535558:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030318&GENOME=hg19	file319
>HGNC=41872&HUGO-Symbol=MIR4531&HUGO-Name=microRNA_4531&LOCI=[chr19:45156946-45157012:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039756&GENOME=hg19	file318
>HGNC=31613&HUGO-Symbol=MIR27A&HUGO-Name=microRNA_27a&LOCI=[chr19:13947244-13947341:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029501&GENOME=hg19	file315
>HGNC=31557&HUGO-Symbol=MIR186&HUGO-Name=microRNA_186&LOCI=[chr1:71533304-71533409:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029707&GENOME=hg19	file314
>HGNC=31874&HUGO-Symbol=MIR381&HUGO-Name=microRNA_381&LOCI=[chr14:101512247-101512341:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029873&GENOME=hg19	file317
>HGNC=32655&HUGO-Symbol=SNORA61&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_61&LOCI=[chr1:28906266-28906415:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002987&GENOME=hg19	file316
>HGNC=31511&HUGO-Symbol=MIR128-2&HUGO-Name=microRNA_128-2&LOCI=[chr3:35785958-35786061:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029824&GENOME=hg19	file311
>HGNC=35328&HUGO-Symbol=MIR1262&HUGO-Name=microRNA_1262&LOCI=[chr1:68649191-68649303:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031664&GENOME=hg19	file310
>HGNC=31481&HUGO-Symbol=MIRLET7D&HUGO-Name=microRNA_let-7d&LOCI=[chr9:96941106-96941212:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029481&GENOME=hg19	file313
>NAME=TRNAIleAAT&LOCI=[chr6:27242990-27243063:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA153-IleAAT&GENOME=hg19	file312
>HGNC=37071&HUGO-Symbol=MIR2110&HUGO-Name=microRNA_2110&LOCI=[chr10:115933854-115933948:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031747&GENOME=hg19	file587
>NAME=TRNAAlaCGC&LOCI=[chr6:28641613-28641684:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA119-AlaCGC&GENOME=hg19	file13
>HGNC=32732&HUGO-Symbol=SNORD71&HUGO-Name=small_nucleolar_RNA,_C/D_box_71&LOCI=[chr16:71792295-71792400:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003059&GENOME=hg19	file12
>NAME=TRNAGlyGCC&LOCI=[chr1:161450356-161450426:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA43-GlyGCC&GENOME=hg19	file11
>HGNC=41588&HUGO-Symbol=MIR151B&HUGO-Name=microRNA_151b&LOCI=[chr14:100575746-100575861:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039601&GENOME=hg19	file10
>HGNC=10146&HUGO-Symbol=SNORD24&HUGO-Name=small_nucleolar_RNA,_C/D_box_24&LOCI=[chr9:136216241-136216335:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002447&GENOME=hg19	file17
>HGNC=32054&HUGO-Symbol=MIR452&HUGO-Name=microRNA_452&LOCI=[chrX:151128090-151128194:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029973&GENOME=hg19	file16
>NAME=TRNAGlyCCC&LOCI=[chr1:17004766-17004836:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA131-GlyCCC&GENOME=hg19	file15
>NAME=TRNAThrTGT&LOCI=[chr6:28442329-28442402:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA127-ThrTGT&GENOME=hg19	file14
>HGNC=31626&HUGO-Symbol=MIR30C1&HUGO-Name=microRNA_30c-1&LOCI=[chr1:41222946-41223054:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029833&GENOME=hg19	file19
>HGNC=35278&HUGO-Symbol=MIR1285-2&HUGO-Name=microRNA_1285-2&LOCI=[chr2:70480040-70480147:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031617&GENOME=hg19	file18
>HGNC=31510&HUGO-Symbol=MIR128-1&HUGO-Name=microRNA_128-1&LOCI=[chr2:136422957-136423058:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029672&GENOME=hg19	file410
>HGNC=31568&HUGO-Symbol=MIR196A2&HUGO-Name=microRNA_196a-2&LOCI=[chr12:54385512-54385641:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029617&GENOME=hg19	file411
>HGNC=31543&HUGO-Symbol=MIR15A&HUGO-Name=microRNA_15a&LOCI=[chr13:50623245-50623347:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029485&GENOME=hg19	file416
>HGNC=41813&HUGO-Symbol=MIR4521&HUGO-Name=microRNA_4521&LOCI=[chr17:8090253-8090332:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039746&GENOME=hg19	file417
>HGNC=31516&HUGO-Symbol=MIR132&HUGO-Name=microRNA_132&LOCI=[chr17:1953192-1953312:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029674&GENOME=hg19	file540
>HGNC=10101&HUGO-Symbol=SNORD81&HUGO-Name=small_nucleolar_RNA,_C/D_box_81&LOCI=[chr1:173833274-173833370:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003938&GENOME=hg19	file541
>HGNC=38230&HUGO-Symbol=MIR320E&HUGO-Name=microRNA_320e&LOCI=[chr19:47212540-47212612:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036157&GENOME=hg19	file516
>HGNC=38927&HUGO-Symbol=MIR3676&HUGO-Name=microRNA_3676&LOCI=[chr17:8090483-8090587:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037447&GENOME=hg19	file543
>HGNC=41579&HUGO-Symbol=MIR4429&HUGO-Name=microRNA_4429&LOCI=[chr2:11680721-11680813:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039627&GENOME=hg19	file544
>HGNC=32085&HUGO-Symbol=MIR495&HUGO-Name=microRNA_495&LOCI=[chr14:101500082-101500183:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030175&GENOME=hg19	file414
>HGNC=32089&HUGO-Symbol=MIR181D&HUGO-Name=microRNA_181d&LOCI=[chr19:13985679-13985835:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030179&GENOME=hg19	file546
>HGNC=38987&HUGO-Symbol=MIR3909&HUGO-Name=microRNA_3909&LOCI=[chr22:35731623-35731761:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037471&GENOME=hg19	file547
>HGNC=41550&HUGO-Symbol=MIR378D1&HUGO-Name=microRNA_378d-1&LOCI=[chr4:5924992-5925065:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039608&GENOME=hg19	file548
>NAME=TRNAGlnCTG&LOCI=[chr1:147800937-147801008:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA22-GlnCTG&GENOME=hg19	file549
>NAME=TRNACysGCA&LOCI=[chr7:149052766-149052837:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA25-CysGCA&GENOME=hg19	file415
>HGNC=32145&HUGO-Symbol=MIR508&HUGO-Name=microRNA_508&LOCI=[chrX:146318421-146318555:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030235&GENOME=hg19	file589
>NAME=TRNAAlaTGC&LOCI=[chr11:50233879-50233950:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA18-AlaTGC&GENOME=hg19	file269
>NAME=TRNALysCTT&LOCI=[chr15:76674765-76674838:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr15.tRNA6-LysCTT&GENOME=hg19	file268
>HGNC=41686&HUGO-Symbol=MIR378F&HUGO-Name=microRNA_378f&LOCI=[chr1:24255550-24255647:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039615&GENOME=hg19	file380
>HGNC=32908&HUGO-Symbol=MIR652&HUGO-Name=microRNA_652&LOCI=[chrX:109298547-109298664:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030381&GENOME=hg19	file381
>HGNC=31767&HUGO-Symbol=MIR324&HUGO-Name=microRNA_324&LOCI=[chr17:7126606-7126708:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029896&GENOME=hg19	file386
>NAME=TRNAIleAAT&LOCI=[chr6:58149254-58149327:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA80-IleAAT&GENOME=hg19	file387
>HGNC=32529&HUGO-Symbol=MIR539&HUGO-Name=microRNA_539&LOCI=[chr14:101513648-101513745:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030256&GENOME=hg19	file384
>HGNC=10168&HUGO-Symbol=SNORD3B-1&HUGO-Name=small_nucleolar_RNA,_C/D_box_3B-1&LOCI=[chr17:18965215-18965451:strand=+&chr17:18967223-18967459:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003271&GENOME=hg19&MERGED=[HGNC=33190]	file385
>HGNC=32676&HUGO-Symbol=SNORD1B&HUGO-Name=small_nucleolar_RNA,_C/D_box_1B&LOCI=[chr17:74557180-74557285:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004396&GENOME=hg19	file261
>NAME=TRNALysCTT&LOCI=[chr16:3207406-3207478:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA32-LysCTT&GENOME=hg19	file260
>HGNC=31485&HUGO-Symbol=MIRLET7G&HUGO-Name=microRNA_let-7g&LOCI=[chr3:52302284-52302387:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029660&GENOME=hg19	file263
