sequence	filename
>NAME=TRNASerTGA&LOCI=[chr6:27513468-27513549:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA51-SerTGA&GENOME=hg19	file423
>HGNC=38262&HUGO-Symbol=MIR3124&HUGO-Name=microRNA_3124&LOCI=[chr1:249120566-249120652:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036070&GENOME=hg19	file422
>NAME=TRNALysCTT&LOCI=[chr19:36066750-36066822:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA5-LysCTT&GENOME=hg19	file421
>HGNC=11727&HUGO-Symbol=TERC&HUGO-Name=telomerase_RNA_component&LOCI=[chr3:169482388-169482955:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_001566&GENOME=hg19	file420
>HGNC=31867&HUGO-Symbol=MIR361&HUGO-Name=microRNA_361&LOCI=[chrX:85158631-85158722:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029848&GENOME=hg19	file427
>NAME=TRNASerCGA&LOCI=[chr17:8042199-8042280:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA41-SerCGA&GENOME=hg19	file426
>HGNC=31554&HUGO-Symbol=MIR183&HUGO-Name=microRNA_183&LOCI=[chr7:129414735-129414864:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029615&GENOME=hg19	file425
>HGNC=41885&HUGO-Symbol=MIR4775&HUGO-Name=microRNA_4775&LOCI=[chr2:208619521-208619615:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039934&GENOME=hg19	file424
>HGNC=41713&HUGO-Symbol=MIR4435-1&HUGO-Name=microRNA_4435-1&LOCI=[chr2:112078580-112078673:strand=-&chr2:87929264-87929363:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039634&GENOME=hg19&MERGED=[HGNC=41837]	file9
>NAME=TRNAPheGAA&LOCI=[chr11:59324970-59325042:strand=-&chr13:95201904-95201976:strand=-&chr6:28949449-28949521:strand=-&chr19:1383361-1383433:strand=-&chr6:28758499-28758571:strand=-&chr12:125412389-125412461:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr13.tRNA1-PheGAA&GENOME=hg19	file8
>HGNC=31477&HUGO-Symbol=MIRLET7A2&HUGO-Name=microRNA_let-7a-2&LOCI=[chr11:122017220-122017311:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029477&GENOME=hg19	file737
>HGNC=35340&HUGO-Symbol=MIR1273&HUGO-Name=microRNA_1273&LOCI=[chr8:101036200-101036322:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031675&GENOME=hg19	file736
>HGNC=31634&HUGO-Symbol=MIR33A&HUGO-Name=microRNA_33a&LOCI=[chr22:42296938-42297026:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029507&GENOME=hg19	file735
>NAME=TRNASerCGA&LOCI=[chr6:27177628-27177709:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA35-SerCGA&GENOME=hg19	file734
>HGNC=10168&HUGO-Symbol=SNORD3B-1&HUGO-Name=small_nucleolar_RNA,_C/D_box_3B-1&LOCI=[chr17:18965215-18965451:strand=+&chr17:18967223-18967459:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003271&GENOME=hg19&MERGED=[HGNC=33190]	file733
>HGNC=31576&HUGO-Symbol=MIR19B2&HUGO-Name=microRNA_19b-2&LOCI=[chrX:133303691-133303806:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029491&GENOME=hg19	file732
>HGNC=35346&HUGO-Symbol=MIR1275&HUGO-Name=microRNA_1275&LOCI=[chr6:33967739-33967838:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031681&GENOME=hg19	file638
>NAME=TRNACysGCA&LOCI=[chr7:149028220-149028291:strand=+&chr7:149404760-149404831:strand=+&chr7:149332778-149332849:strand=+&chr3:131950642-131950713:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA6-CysGCA&GENOME=hg19	file639
>HGNC=33665&HUGO-Symbol=MIR374B&HUGO-Name=microRNA_374b&LOCI=[chrX:73438372-73438463:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030620&GENOME=hg19	file636
>NAME=TRNAValAAC&LOCI=[chr6:27203288-27203360:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA37-ValAAC&GENOME=hg19	file637
>HGNC=31568&HUGO-Symbol=MIR196A2&HUGO-Name=microRNA_196a-2&LOCI=[chr12:54385512-54385641:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029617&GENOME=hg19	file634
>HGNC=10202&HUGO-Symbol=SNORD52&HUGO-Name=small_nucleolar_RNA,_C/D_box_52&LOCI=[chr6:31804843-31804926:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002742&GENOME=hg19	file635
>HGNC=31510&HUGO-Symbol=MIR128-1&HUGO-Name=microRNA_128-1&LOCI=[chr2:136422957-136423058:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029672&GENOME=hg19	file632
>HGNC=32872&HUGO-Symbol=MIR616&HUGO-Name=microRNA_616&LOCI=[chr12:57912936-57913052:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030346&GENOME=hg19	file633
>NAME=TRNAAspGTC&LOCI=[chr1:161492935-161493006:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA44-AspGTC&GENOME=hg19	file630
>HGNC=35319&HUGO-Symbol=MIR1254&HUGO-Name=microRNA_1254&LOCI=[chr10:70519065-70519181:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031655&GENOME=hg19	file631
>HGNC=10181&HUGO-Symbol=SNORD42B&HUGO-Name=small_nucleolar_RNA,_C/D_box_42B&LOCI=[chr17:27047558-27047644:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000013&GENOME=hg19	file969
>NAME=TRNATyrGTA&LOCI=[chr6:26569086-26569176:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA14-TyrGTA&GENOME=hg19	file320
>HGNC=38302&HUGO-Symbol=MIR548V&HUGO-Name=microRNA_548v&LOCI=[chr8:17539077-17539176:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036103&GENOME=hg19	file321
>HGNC=38382&HUGO-Symbol=MIR3180-1&HUGO-Name=microRNA_3180-1&LOCI=[chr16:15005067-15005180:strand=+&chr16:16403726-16403833:strand=+&chr16:18496025-18496138:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036141&GENOME=hg19&MERGED=[HGNC=38239&HGNC=38343]	file322
>HGNC=32829&HUGO-Symbol=MIR573&HUGO-Name=microRNA_573&LOCI=[chr4:24521805-24521923:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030299&GENOME=hg19	file323
>NAME=TRNAAlaCGC&LOCI=[chr6:26553731-26553802:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA10-AlaCGC&GENOME=hg19	file324
>NAME=TRNAProAGG&LOCI=[chr16:3210386-3210480:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA4-ProAGG&GENOME=hg19	file325
>HGNC=31638&HUGO-Symbol=MIR7-1&HUGO-Name=microRNA_7-1&LOCI=[chr9:86584653-86584782:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029605&GENOME=hg19	file326
>NAME=TRNAValCAC&LOCI=[chr1:149684088-149684161:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA90-ValCAC&GENOME=hg19	file327
>NAME=TRNAAsnGTT&LOCI=[chr1:145979034-145979107:strand=-&chr1:147520767-147520840:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA113-AsnGTT&GENOME=hg19	file328
>NAME=TRNASerAGA&LOCI=[chr6:27509554-27509635:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA147-SerAGA&GENOME=hg19	file329
>HGNC=33693&HUGO-Symbol=MIR365-2&HUGO-Name=microRNA_365-2&LOCI=[chr17:29902420-29902550:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029856&GENOME=hg19	file505
>HGNC=32598&HUGO-Symbol=SNORA10&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_10&LOCI=[chr16:2012325-2012477:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002327&GENOME=hg19	file816
>NAME=TRNAUndet???&LOCI=[chr1:161390661-161390733:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA33-Undet???&GENOME=hg19	file809
>NAME=TRNAValTAC&LOCI=[chr10:5895674-5895746:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr10.tRNA6-ValTAC&GENOME=hg19	file814
>NAME=TRNAGluTTC&LOCI=[chr1:17199078-17199149:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA5-GluTTC&GENOME=hg19	file815
>HGNC=38944&HUGO-Symbol=MIR548AA1&HUGO-Name=microRNA_548aa-1&LOCI=[chr8:124360264-124360380:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037516&GENOME=hg19	file812
>NAME=TRNAAsnGTT&LOCI=[chr1:149230570-149230643:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA103-AsnGTT&GENOME=hg19	file813
>HGNC=31762&HUGO-Symbol=MIR151&HUGO-Name=microRNA_151&LOCI=[chr8:141742653-141742762:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029892&GENOME=hg19	file810
>NAME=TRNAMetCAT&LOCI=[chr8:124169470-124169542:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr8.tRNA10-MetCAT&GENOME=hg19	file808
>HGNC=33139&HUGO-Symbol=MIR766&HUGO-Name=microRNA_766&LOCI=[chrX:118780691-118780821:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030413&GENOME=hg19	file818
>NAME=TRNAValAAC&LOCI=[chr3:169490018-169490090:strand=+&chr5:180596610-180596682:strand=+&chr5:180591154-180591226:strand=+&chr6:27721179-27721251:strand=-&chr5:180645270-180645342:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA2-ValAAC&GENOME=hg19	file819
>NAME=TRNAGlnCTG&LOCI=[chr1:147737382-147737453:strand=-&chr1:149186125-149186196:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA28-GlnCTG&GENOME=hg19	file959
>HGNC=35371&HUGO-Symbol=MIR1306&HUGO-Name=microRNA_1306&LOCI=[chr22:20073571-20073675:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031706&GENOME=hg19	file958
>NAME=TRNAAsnGTT&LOCI=[chr1:144301611-144301684:strand=+&chr1:149615617-149615690:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA11-AsnGTT&GENOME=hg19	file957
>HGNC=31601&HUGO-Symbol=MIR221&HUGO-Name=microRNA_221&LOCI=[chrX:45605575-45605704:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029635&GENOME=hg19	file956
>HGNC=41788&HUGO-Symbol=MIR4682&HUGO-Name=microRNA_4682&LOCI=[chr10:121718015-121718114:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039830&GENOME=hg19	file955
>NAME=TRNAValCAC&LOCI=[chr6:27696327-27696399:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA133-ValCAC&GENOME=hg19	file954
>HGNC=41704&HUGO-Symbol=MIR4791&HUGO-Name=microRNA_4791&LOCI=[chr3:19356330-19356433:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039954&GENOME=hg19	file761
>HGNC=32615&HUGO-Symbol=SNORA25&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_25&LOCI=[chr11:93463669-93463822:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003028&GENOME=hg19	file952
>NAME=TRNAGluTTC&LOCI=[chr14:32236816-32236886:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA14-GluTTC&GENOME=hg19	file951
>HGNC=31516&HUGO-Symbol=MIR132&HUGO-Name=microRNA_132&LOCI=[chr17:1953192-1953312:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029674&GENOME=hg19	file950
>NAME=TRNALeuAAG&LOCI=[chr14:21078291-21078372:strand=+&chr5:180614701-180614782:strand=+&chr6:28911399-28911480:strand=-&chr16:22308461-22308542:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA1-LeuAAG&GENOME=hg19	file553
>NAME=TRNATyrGTA&LOCI=[chr8:67026223-67026311:strand=+&chr14:21121258-21121351:strand=-&chr8:67025602-67025694:strand=+&chr14:21131351-21131444:strand=-&chr14:21151432-21151520:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr8.tRNA5-TyrGTA&GENOME=hg19	file552
>HGNC=33668&HUGO-Symbol=MIR216B&HUGO-Name=microRNA_216b&LOCI=[chr2:56227839-56227940:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030623&GENOME=hg19	file498
>HGNC=35351&HUGO-Symbol=MIR548P&HUGO-Name=microRNA_548p&LOCI=[chr5:100152176-100152279:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031686&GENOME=hg19	file499
>NAME=TRNAGlyCCC&LOCI=[chr2:70476123-70476193:strand=-&chr16:686736-686806:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA27-GlyCCC&GENOME=hg19	file557
>NAME=TRNATyrATA&LOCI=[chr2:219110549-219110641:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA14-TyrATA&GENOME=hg19	file556
>NAME=TRNAGlyGCC&LOCI=[chr21:18827107-18827177:strand=-&chr1:161420467-161420537:strand=+&chr1:161413094-161413164:strand=+&chr1:161427898-161427968:strand=+&chr1:161435258-161435328:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr21.tRNA2-GlyGCC&GENOME=hg19	file555
>NAME=TRNAArgCCG&LOCI=[chr17:66016013-66016085:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA23-ArgCCG&GENOME=hg19	file554
>HGNC=31557&HUGO-Symbol=MIR186&HUGO-Name=microRNA_186&LOCI=[chr1:71533304-71533409:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029707&GENOME=hg19	file492
>HGNC=41844&HUGO-Symbol=MIR4677&HUGO-Name=microRNA_4677&LOCI=[chr1:243509468-243509567:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039824&GENOME=hg19	file493
>HGNC=31481&HUGO-Symbol=MIRLET7D&HUGO-Name=microRNA_let-7d&LOCI=[chr9:96941106-96941212:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029481&GENOME=hg19	file490
>HGNC=33351&HUGO-Symbol=MIR675&HUGO-Name=microRNA_675&LOCI=[chr11:2017979-2018071:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030533&GENOME=hg19	file491
>HGNC=10037&HUGO-Symbol=RN7SK&HUGO-Name=RNA,_7SK_small_nuclear&LOCI=[chr6:52860408-52860759:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_001445&GENOME=hg19	file496
>NAME=TRNALeuAAG&LOCI=[chr5:180591564-180591645:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA17-LeuAAG&GENOME=hg19	file497
>HGNC=32558&HUGO-Symbol=SCARNA2&HUGO-Name=small_Cajal_body-specific_RNA_2&LOCI=[chr1:109642805-109643244:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003023&GENOME=hg19	file494
>NAME=TRNAValCAC&LOCI=[chr1:17052061-17052133:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA1-ValCAC&GENOME=hg19	file495
>HGNC=31767&HUGO-Symbol=MIR324&HUGO-Name=microRNA_324&LOCI=[chr17:7126606-7126708:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029896&GENOME=hg19	file395
>HGNC=32624&HUGO-Symbol=SNORA34&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_34&LOCI=[chr12:49048155-49048323:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002968&GENOME=hg19&MERGED=[HGNC=35284]	file394
>HGNC=38363&HUGO-Symbol=MIR3130-2&HUGO-Name=microRNA_3130-2&LOCI=[chr2:207647948-207648042:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036078&GENOME=hg19	file397
>HGNC=38922&HUGO-Symbol=MIR3605&HUGO-Name=microRNA_3605&LOCI=[chr1:33797984-33798103:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037400&GENOME=hg19	file396
>HGNC=32803&HUGO-Symbol=MIR549&HUGO-Name=microRNA_549&LOCI=[chr15:81134309-81134424:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030393&GENOME=hg19	file258
>HGNC=31587&HUGO-Symbol=MIR210&HUGO-Name=microRNA_210&LOCI=[chr11:568079-568208:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029623&GENOME=hg19	file259
>NAME=TRNAProAGG&LOCI=[chr16:3202609-3202680:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA33-ProAGG&GENOME=hg19	file393
>HGNC=38298&HUGO-Symbol=MIR548T&HUGO-Name=microRNA_548t&LOCI=[chr4:174189301-174189394:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036093&GENOME=hg19	file392
>HGNC=38905&HUGO-Symbol=MIR3615&HUGO-Name=microRNA_3615&LOCI=[chr17:72744742-72744848:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037409&GENOME=hg19	file254
>NAME=TRNAGluTTC&LOCI=[chr6:163210014-163210082:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA85-GluTTC&GENOME=hg19	file255
>HGNC=31632&HUGO-Symbol=MIR320A&HUGO-Name=microRNA_320a&LOCI=[chr8:22102465-22102566:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029714&GENOME=hg19	file256
>HGNC=31771&HUGO-Symbol=MIR330&HUGO-Name=microRNA_330&LOCI=[chr19:46142242-46142355:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029886&GENOME=hg19	file257
>NAME=TRNAAlaTGC&LOCI=[chr5:180633868-180633939:strand=+&chr12:125406301-125406372:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA8-AlaTGC&GENOME=hg19	file250
>HGNC=31479&HUGO-Symbol=MIRLET7B&HUGO-Name=microRNA_let-7b&LOCI=[chr22:46509556-46509658:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029479&GENOME=hg19	file251
>HGNC=38375&HUGO-Symbol=MIR1273D&HUGO-Name=microRNA_1273d&LOCI=[chr1:10287766-10287871:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036176&GENOME=hg19	file252
>NAME=TRNAArgCCG&LOCI=[chr16:3200675-3200747:strand=+&chr6:28849165-28849237:strand=+&chr6:28710729-28710801:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA1-ArgCCG&GENOME=hg19	file253
>NAME=TRNAGluTTC&LOCI=[chr1:149278785-149278857:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA102-GluTTC&GENOME=hg19	file802
>NAME=TRNALysCTT&LOCI=[chr15:76674765-76674838:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr15.tRNA6-LysCTT&GENOME=hg19	file805
>HGNC=31499&HUGO-Symbol=MIR1-1&HUGO-Name=microRNA_1-1&LOCI=[chr20:61151503-61151593:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029780&GENOME=hg19	file811
>HGNC=35283&HUGO-Symbol=MIR1290&HUGO-Name=microRNA_1290&LOCI=[chr1:19223555-19223652:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031622&GENOME=hg19	file804
>HGNC=41597&HUGO-Symbol=MIR4731&HUGO-Name=microRNA_4731&LOCI=[chr17:15154934-15155023:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039884&GENOME=hg19	file807
>HGNC=33134&HUGO-Symbol=MIR671&HUGO-Name=microRNA_671&LOCI=[chr7:150935497-150935634:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030407&GENOME=hg19	file879
>HGNC=38268&HUGO-Symbol=MIR3074&HUGO-Name=microRNA_3074&LOCI=[chr9:97848286-97848386:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036109&GENOME=hg19	file806
>HGNC=31525&HUGO-Symbol=MIR138-2&HUGO-Name=microRNA_138-2&LOCI=[chr16:56892420-56892523:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029680&GENOME=hg19	file939
>NAME=TRNAArgTCT&LOCI=[chr1:159111401-159111474:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA86-ArgTCT&GENOME=hg19	file786
>NAME=TRNAAlaCGC&LOCI=[chr6:28697092-28697163:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA70-AlaCGC&GENOME=hg19	file787
>NAME=TRNALysCTT&LOCI=[chr18:43669271-43669343:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr18.tRNA4-LysCTT&GENOME=hg19	file784
>NAME=TRNAThrCGT&LOCI=[chr17:29877093-29877164:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA14-ThrCGT&GENOME=hg19	file785
>HGNC=38966&HUGO-Symbol=MIR3910-1&HUGO-Name=microRNA_3910-1&LOCI=[chr9:94398523-94398653:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037472&GENOME=hg19	file782
>HGNC=32703&HUGO-Symbol=SNORD6&HUGO-Name=small_nucleolar_RNA,_C/D_box_6&LOCI=[chr11:93464659-93464749:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003036&GENOME=hg19	file783
>NAME=TRNAAlaAGC&LOCI=[chr6:26673590-26673662:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA18-AlaAGC&GENOME=hg19	file780
>NAME=TRNAIleAAT&LOCI=[chr6:58149254-58149327:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA80-IleAAT&GENOME=hg19	file598
>HGNC=31496&HUGO-Symbol=MIR107&HUGO-Name=microRNA_107&LOCI=[chr10:91352494-91352594:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029524&GENOME=hg19	file788
>HGNC=34306&HUGO-Symbol=SNAR-A3&HUGO-Name=small_ILF3/NF90-associated_RNA_A3&LOCI=[chr19:50631659-50631779:strand=-&chr19:50626331-50626451:strand=-&chr19:50620977-50621097:strand=-&chr19:50615625-50615745:strand=-&chr19:50610271-50610391:strand=-&chr19:50607212-50607332:strand=-&chr19:50604148-50604268:strand=-&chr19:50601083-50601203:strand=-&chr19:50595746-50595866:strand=-&chr19:48427036-48427156:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_024214&GENOME=hg19&MERGED=[HGNC=34308&HGNC=34307&HGNC=34338&HGNC=34313&HGNC=34311&HGNC=34309&HGNC=34312&HGNC=34314&HGNC=34310&HGNC=34308]	file789
>HGNC=41661&HUGO-Symbol=MIR4741&HUGO-Name=microRNA_4741&LOCI=[chr18:20513302-20513411:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039895&GENOME=hg19	file171
>NAME=TRNACysGCA&LOCI=[chr17:36989975-36990046:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA30-CysGCA&GENOME=hg19	file170
>HGNC=30354&HUGO-Symbol=SNORD14E&HUGO-Name=small_nucleolar_RNA,_C/D_box_14E&LOCI=[chr11:122928775-122928879:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_001455&&GENOME=hg19	file173
>HGNC=35362&HUGO-Symbol=MIR1284&HUGO-Name=microRNA_1284&LOCI=[chr3:71591111-71591250:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031697&GENOME=hg19	file172
>NAME=TRNAAlaAGC&LOCI=[chr6:28763741-28763812:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA108-AlaAGC&GENOME=hg19	file175
>NAME=TRNASerAGA&LOCI=[chr7:149305467-149305538:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA12-SerAGA&GENOME=hg19	file174
>HGNC=35302&HUGO-Symbol=MIR1304&HUGO-Name=microRNA_1304&LOCI=[chr11:93466830-93466940:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031639&GENOME=hg19	file177
>NAME=TRNALeuTAA&LOCI=[chr20:55933428-55933502:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr20.tRNA4-LeuTAA&GENOME=hg19	file176
>NAME=TRNACysGCA&LOCI=[chr7:149281816-149281887:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA10-CysGCA&GENOME=hg19	file179
>HGNC=35261&HUGO-Symbol=MIR1180&HUGO-Name=microRNA_1180&LOCI=[chr17:19247809-19247897:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031591&GENOME=hg19	file178
>NAME=TRNASerGCT&LOCI=[chr6:27265775-27265856:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA43-SerGCT&GENOME=hg19	file515
>HGNC=31487&HUGO-Symbol=MIR100&HUGO-Name=microRNA_100&LOCI=[chr11:122022927-122023026:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029515&GENOME=hg19	file523
>NAME=TRNAAlaTGC&LOCI=[chr6:28785012-28785083:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA104-AlaTGC&GENOME=hg19	file514
>HGNC=41761&HUGO-Symbol=MIR4483&HUGO-Name=microRNA_4483&LOCI=[chr10:115537742-115537823:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039703&GENOME=hg19	file513
>HGNC=31500&HUGO-Symbol=MIR1-2&HUGO-Name=microRNA_1-2&LOCI=[chr18:19408955-19409059:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029662&GENOME=hg19	file512
>HGNC=33558&HUGO-Symbol=SNORD119&HUGO-Name=small_nucleolar_RNA,_C/D_box_119&LOCI=[chr20:2443595-2443696:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003684&GENOME=hg19	file906
>NAME=TRNASupTTA&LOCI=[chr17:58863593-58863663:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA17-SupTTA&GENOME=hg19	file511
>NAME=TRNAAlaAGC&LOCI=[chr6:26572092-26572164:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA166-AlaAGC&GENOME=hg19	file896
>HGNC=32559&HUGO-Symbol=SCARNA18&HUGO-Name=small_Cajal_body-specific_RNA_18&LOCI=[chr5:82360013-82360166:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003139&GENOME=hg19	file510
